2022-05-17T00:03:11Z,GBP_CAD,1.5595,1.5576099999999997,1.5607600000000004,-701774,"{'engulfing_candle': False, 'smma_trend': False, 'current_price': 1.58754, 'smma_200_price': 1.5935332605112904}",-567
2022-05-17T00:03:54Z,GBP_CAD,1.55958,1.5576899999999996,1.5608400000000002,-699335,"{'engulfing_candle': False, 'smma_trend': False, 'current_price': 1.58754, 'smma_200_price': 1.5935332605112904}",-565
2022-07-22T10:34:18Z,GBP_USD,1.20792,1.20609,1.20914,-459016,"{'engulfing_candle': False, 'smma_trend': False, 'current_price': 1.20798, 'smma_200_price': 1.2096744256263952}",840.0
2022-07-22T10:40:36Z,EUR_USD,1.01898,1.0184399999999998,1.0193400000000001,-1274667,"{'engulfing_candle': False, 'smma_trend': False, 'current_price': 1.01902, 'smma_200_price': 1.0194290322885695}",-380
